DATE;TRIES;SECONDS
2022-09-22 12:17:27;2;7
2022-09-22 12:26:27;4;16
2022-09-22 12:26:51;2;10
2022-09-22 12:26:57;2;6
2022-09-22 12:27:16;4;17
2022-09-22 12:27:53;3;13
2022-09-22 12:28:01;2;7
2022-09-22 12:28:08;2;7
2022-09-22 12:28:13;2;7
2022-09-22 12:29:00;2;10
2022-09-22 12:29:28;6;27
2022-09-22 12:29:35;2;7
2022-09-22 12:31:31;2;10
2022-09-22 12:31:33;2;10
2022-09-22 12:32:14;2;7
2022-09-22 12:32:32;4;17
2022-09-22 12:34:40;2;9
2022-09-22 12:34:56;2;10
2022-09-22 12:34:56;2;10
2022-09-22 12:35:21;4;19
2022-09-22 12:52:48;131;650
2022-09-22 12:52:50;39;195
2022-09-22 12:52:51;20;100
2022-09-22 12:52:51;144;720
2022-09-22 12:52:52;210;1051
2022-09-22 12:52:52;119;595
2022-09-22 12:52:57;178;886
2022-09-22 12:52:58;2;10
2022-09-22 12:53:00;2;10
2022-09-22 12:53:01;4;20
2022-09-22 12:53:03;82;410
2022-09-22 12:53:03;144;711
2022-09-22 12:53:06;3;15
2022-09-22 12:53:07;2;10
2022-09-22 12:53:07;199;995
2022-09-22 12:53:08;142;705
2022-09-22 12:53:12;145;725
2022-09-22 12:53:22;6;30
2022-09-22 12:53:27;4;20
2022-09-22 12:53:28;5;25
2022-09-22 12:53:28;146;730
2022-09-22 12:53:41;10;50
2022-09-22 12:53:42;6;30
2022-09-22 12:53:47;135;675
2022-09-22 12:53:49;209;1045
2022-09-22 12:53:51;152;760
2022-09-22 12:53:51;10;49
2022-09-22 12:53:52;9;44
2022-09-22 12:53:56;2;9
2022-09-22 12:53:56;10;49
2022-09-22 12:53:57;11;54
2022-09-22 12:54:03;3;14
2022-09-22 12:54:19;10;49
2022-09-22 12:54:25;6;29
2022-09-22 12:55:22;2;9
2022-09-22 12:55:23;13;64
2022-09-22 12:55:37;2;10
2022-09-22 12:58:15;3;11
2022-09-22 13:00:18;4;16
2022-09-22 13:00:24;2;6
2022-09-22 13:01:20;2;9
2022-09-22 13:01:28;2;8
2022-09-22 13:10:52;3;12
2022-09-22 13:11:04;3;12
2022-09-22 13:11:45;7;31
2022-09-22 13:16:21;2;7
2022-09-22 13:19:43;3;15
2022-09-22 13:23:29;5;23
2022-09-22 13:23:38;2;9
2022-09-22 13:24:15;3;13
2022-09-22 13:24:28;2;9
2022-09-22 13:24:46;4;18
2022-09-22 13:33:03;6;29
2022-09-22 13:33:04;6;29
2022-09-22 13:33:41;5;25
2022-09-22 13:33:50;8;40
2022-09-22 13:33:55;3;14
2022-09-22 13:38:05;23;115
2022-09-22 13:38:20;3;15
2022-09-22 13:40:09;23;114
2022-09-22 13:40:35;4;20
2022-09-22 13:41:24;2;9
2022-09-22 13:41:36;16;79
2022-09-22 13:41:56;2;9
2022-09-22 13:42:01;4;19
2022-09-22 13:46:25;3;15
2022-09-22 13:47:01;19;94
2022-09-22 13:47:05;8;40
2022-09-22 13:47:05;17;84
2022-09-22 13:47:35;6;30
2022-09-22 13:51:30;3;11
2022-09-22 13:51:37;2;7
2022-09-22 13:55:24;3;11
2022-09-22 13:55:32;2;5
2022-09-22 14:11:41;2;10
2022-09-22 14:17:48;2;8
2022-09-22 14:21:49;2;8
2022-09-22 14:21:59;5;25
2022-09-22 14:45:52;2;6
2022-09-22 14:46:31;5;21
2022-09-22 14:46:47;3;12
2022-09-22 14:54:14;2;6
2022-09-22 14:54:28;3;12
2022-09-22 14:54:39;3;11
2022-09-22 19:21:42;2;7
2022-09-23 09:57:45;2;6
2022-09-23 09:57:51;2;6
2022-09-23 10:01:52;2;5
2022-09-23 10:05:01;3;14
2022-09-23 12:05:45;2;6
2022-09-23 10:06:16;2;6
2022-09-23 10:06:25;2;9
2022-09-23 10:06:32;2;6
2022-09-23 10:06:33;2;6
2022-09-23 10:06:38;2;6
2022-09-23 10:06:44;3;11
2022-09-23 10:06:51;3;11
2022-09-23 10:07:02;3;11
2022-09-23 10:07:21;2;5
2022-09-23 10:07:46;4;16
2022-09-23 10:08:02;4;16
2022-09-23 10:08:09;2;5
2022-09-23 10:08:10;2;6
2022-09-23 10:08:18;2;6
2022-09-23 10:08:20;3;11
2022-09-23 10:11:30;4;15
2022-09-23 12:15:27;3;15
2022-09-23 10:16:27;4;17
2022-09-23 10:16:34;2;7
2022-09-23 12:17:09;3;12
2022-09-23 10:19:56;3;11
2022-09-23 10:20:02;2;6
2022-09-23 10:21:23;2;6
2022-09-23 10:26:28;2;6
2022-09-23 10:31:54;2;5
2022-09-23 10:32:00;2;6
2022-09-23 10:34:35;3;12
2022-09-23 10:34:51;2;7
2022-09-23 10:35:06;3;12
2022-09-23 10:35:18;3;12
2022-09-23 10:36:42;3;10
2022-09-23 10:45:13;3;11
2022-09-23 10:50:58;4;16
2022-09-23 10:51:06;2;5
2022-09-23 10:51:16;4;16
2022-09-23 10:51:22;4;16
2022-09-23 10:51:34;3;11
2022-09-23 10:51:40;2;6
2022-09-23 10:51:42;6;26
2022-09-23 10:51:45;5;21
2022-09-23 11:05:01;53;265
2022-09-23 11:07:40;78;390
2022-09-23 11:07:41;32;160
2022-09-23 11:07:41;101;505
2022-09-23 11:07:43;5;25
2022-09-23 11:07:53;2;10
2022-09-23 11:07:55;3;15
2022-09-23 11:07:56;3;15
2022-09-23 11:07:57;17;85
2022-09-23 11:07:57;95;475
2022-09-23 11:08:02;29;145
2022-09-23 11:08:06;129;645
2022-09-23 11:08:10;71;354
2022-09-23 11:08:10;2;8
2022-09-23 11:08:10;3;13
2022-09-23 11:08:20;53;264
2022-09-23 11:08:27;3;13
2022-09-23 11:08:35;8;38
2022-09-23 11:08:48;6;28
2022-09-23 11:09:06;2;8
2022-09-23 11:12:23;2;7
2022-09-23 11:12:29;2;6
2022-09-23 11:12:47;4;16
2022-09-23 11:13:14;2;6
2022-09-23 11:13:32;4;16
2022-09-23 11:13:43;3;11
2022-09-23 11:19:19;2;6
2022-09-23 11:19:40;3;11
2022-09-23 11:21:19;2;6
2022-09-23 11:29:42;2;5
2022-09-23 11:29:50;2;6
2022-09-23 11:31:19;2;5
2022-09-23 11:31:24;3;11
2022-09-23 11:32:06;9;42
2022-09-23 11:36:42;3;11
2022-09-23 11:36:48;2;6
2022-09-23 11:39:06;2;6
2022-09-23 11:39:12;2;6
2022-09-23 11:39:20;2;7
2022-09-23 11:39:36;4;16
2022-09-23 11:46:17;2;6
2022-09-23 11:46:23;2;6
2022-09-23 11:47:45;3;11
2022-09-23 11:51:25;2;6
2022-09-23 11:57:32;2;7
2022-09-23 11:58:14;3;11
2022-09-23 11:58:20;2;6
2022-09-23 11:58:34;5;21
2022-09-23 11:58:47;3;11
2022-09-23 11:58:57;3;10
2022-09-23 12:00:19;2;7
2022-09-23 12:00:19;4;17
2022-09-23 12:00:25;2;6
2022-09-23 12:00:38;3;11
2022-09-23 12:01:47;3;11
2022-09-23 12:02:32;3;11
2022-09-23 12:02:44;3;11
2022-09-23 12:02:46;3;11
2022-09-23 12:02:54;2;6
2022-09-23 12:04:44;2;6
2022-09-23 12:04:52;2;6
2022-09-23 12:06:57;2;6
2022-09-23 12:07:04;2;6
2022-09-23 12:07:30;6;26
2022-09-23 12:07:31;4;16
2022-09-23 12:07:42;3;11
2022-09-23 12:07:56;2;6
2022-09-23 12:11:34;5;21
2022-09-23 12:16:30;2;6
2022-09-23 12:16:36;2;6
2022-09-23 12:23:49;3;10
2022-09-23 12:23:56;2;7
2022-09-23 12:24:49;8;35
2022-09-23 12:24:55;2;6
2022-09-23 12:26:43;2;6
2022-09-23 12:29:03;2;6
2022-09-23 12:29:09;2;6
2022-09-23 12:29:26;4;16
2022-09-23 12:33:29;3;11
2022-09-23 12:33:53;4;16
2022-09-23 12:34:01;2;6
2022-09-23 12:35:42;2;6
2022-09-23 12:35:53;3;11
2022-09-23 12:36:10;4;16
2022-09-23 12:36:31;5;21
2022-09-23 12:41:40;3;11
2022-09-23 12:41:52;2;6
2022-09-23 12:42:01;2;6
2022-09-23 12:42:01;5;21
2022-09-23 12:42:07;2;6
2022-09-23 12:43:45;5;21
2022-09-23 12:45:15;2;6
2022-09-23 12:46:37;6;26
2022-09-23 12:46:48;3;11
2022-09-23 12:51:21;2;7
2022-09-23 12:51:36;7;31
2022-09-23 12:51:37;4;16
2022-09-23 12:52:37;2;7
2022-09-23 12:52:43;2;6
2022-09-23 12:53:01;4;16
2022-09-23 12:57:49;8;36
2022-09-23 12:57:56;2;7
2022-09-23 13:00:10;2;6
2022-09-23 13:02:15;3;10
2022-09-23 13:02:21;2;6
2022-09-23 13:02:33;3;11
2022-09-23 13:06:39;2;6
2022-09-23 13:10:30;2;6
2022-09-23 13:10:43;3;11
2022-09-23 13:16:27;2;7
2022-09-23 13:16:34;2;7
2022-09-23 13:21:36;3;11
2022-09-23 13:22:12;2;6
2022-09-23 13:22:19;2;6
2022-09-23 13:22:25;2;6
2022-09-23 13:22:42;2;6
2022-09-23 13:22:49;2;6
2022-09-23 13:23:05;4;16
2022-09-23 13:26:43;4;18
2022-09-23 13:26:50;2;7
2022-09-23 13:31:17;2;6
2022-09-23 13:31:24;3;10
2022-09-23 13:31:35;3;11
2022-09-23 13:31:58;5;21
2022-09-23 13:32:04;2;6
2022-09-23 13:32:16;5;21
2022-09-23 13:32:23;2;6
2022-09-23 13:32:34;3;11
2022-09-23 13:35:25;7;31
2022-09-23 13:35:31;2;6
2022-09-23 13:37:30;2;5
2022-09-23 13:37:56;6;26
2022-09-23 13:38:38;3;11
2022-09-23 13:38:44;2;6
2022-09-23 13:38:51;2;6
2022-09-23 13:41:15;2;5
2022-09-23 13:41:21;2;6
2022-09-23 13:41:25;2;5
2022-09-23 13:46:21;3;11
2022-09-23 13:46:27;2;6
2022-09-23 13:47:53;4;15
2022-09-23 13:47:59;2;6
2022-09-23 13:48:12;3;11
2022-09-23 13:51:17;2;7
2022-09-23 13:51:30;3;13
2022-09-23 13:57:25;3;12
2022-09-23 14:00:09;2;7
2022-09-23 14:00:45;8;36
2022-09-23 14:01:46;8;36
2022-09-23 14:06:20;2;10
2022-09-23 14:11:26;4;16
2022-09-23 14:12:01;2;6
2022-09-23 14:12:09;2;7
2022-09-23 14:12:15;2;6
2022-09-23 14:13:18;2;6
2022-09-23 14:13:28;2;7
2022-09-23 14:13:33;2;7
2022-09-23 14:13:34;2;6
2022-09-23 14:13:42;2;6
2022-09-23 14:13:46;5;21
2022-09-23 14:13:49;4;16
2022-09-23 14:13:52;6;26
2022-09-23 14:13:53;3;11
2022-09-23 14:13:59;2;6
2022-09-23 14:14:16;4;16
2022-09-23 14:14:22;2;6
2022-09-23 14:16:18;2;6
2022-09-23 14:19:29;2;8
2022-09-23 14:19:39;2;9
2022-09-23 14:21:16;2;6
2022-09-23 14:21:27;3;11
2022-09-23 14:43:07;2;7
2022-09-23 14:43:16;2;8
2022-09-23 14:43:17;2;8
2022-09-23 14:43:23;2;7
2022-09-23 14:43:32;3;15
2022-09-23 15:00:16;3;11
2022-09-23 15:01:14;2;7
2022-09-23 15:52:22;2;8
2022-09-23 16:13:54;5;23
2022-09-23 16:33:22;2;10
2022-09-23 16:39:15;2;6
2022-09-23 17:49:09;3;11
2022-09-23 17:57:31;2;9
2022-09-26 07:13:57;2;6
2022-09-26 07:13:57;2;6
2022-09-26 07:14:16;3;11
2022-09-26 07:14:38;9;41
2022-09-26 07:15:35;3;12
2022-09-26 07:16:07;3;12
2022-09-26 07:16:10;7;32
2022-09-26 07:16:22;3;11
2022-09-26 07:23:55;5;24
2022-09-26 10:50:38;2;10
2022-09-26 10:50:50;6;27
2022-09-26 10:51:01;2;7
2022-09-26 10:51:18;4;17
2022-09-26 10:51:51;3;11
2022-09-26 10:52:01;2;5
2022-09-26 10:52:12;3;11
2022-09-26 10:53:39;2;6
2022-09-26 10:55:06;2;6
2022-09-26 10:56:35;3;12
2022-09-26 10:56:41;2;6
2022-09-26 10:56:56;2;6
2022-09-26 10:57:27;2;5
2022-09-26 10:57:33;2;6
2022-09-26 10:59:00;2;5
2022-09-26 10:59:21;4;17
2022-09-26 11:00:14;3;11
2022-09-26 11:00:21;2;7
2022-09-26 11:01:10;2;8
2022-09-26 11:01:25;2;9
2022-09-26 11:04:09;3;12
2022-09-26 11:04:20;2;7
2022-09-26 11:05:12;3;12
2022-09-26 11:05:25;2;8
2022-09-26 11:07:01;4;17
2022-09-26 11:07:24;3;12
2022-09-26 11:07:24;3;12
2022-09-26 11:07:30;2;6
2022-09-26 11:07:44;4;17
2022-09-26 11:07:50;3;12
2022-09-26 11:08:23;7;32
2022-09-26 11:09:18;3;12
2022-09-26 11:09:51;2;6
2022-09-26 11:11:07;2;6
2022-09-26 11:11:24;3;11
2022-09-26 11:11:27;2;6
2022-09-26 11:11:38;3;11
2022-09-26 11:15:04;2;7
2022-09-26 11:15:12;2;7
2022-09-26 11:16:33;2;7
2022-09-26 11:16:46;2;7
2022-09-26 11:21:30;4;16
2022-09-26 11:22:08;9;42
2022-09-26 11:22:17;2;7
2022-09-26 11:22:26;4;16
2022-09-26 11:22:38;5;21
2022-09-26 11:23:26;3;11
2022-09-26 11:23:37;3;11
2022-09-26 11:23:56;4;16
2022-09-26 11:24:55;3;10
2022-09-26 11:25:00;2;6
2022-09-26 11:25:01;2;6
2022-09-26 11:25:09;3;12
2022-09-26 11:25:16;5;22
2022-09-26 11:25:32;4;16
2022-09-26 11:25:38;8;36
2022-09-26 11:25:39;2;5
2022-09-26 11:25:44;2;6
2022-09-26 11:25:50;3;11
2022-09-26 11:25:51;2;6
2022-09-26 11:29:21;2;5
2022-09-26 11:29:41;4;17
2022-09-26 11:32:37;2;7
2022-09-26 11:32:43;2;6
2022-09-26 11:54:37;2;7
2022-09-26 11:54:48;3;11
2022-09-26 11:54:50;2;6
2022-09-26 11:55:02;5;21
2022-09-26 11:55:08;4;18
2022-09-26 12:01:30;2;8
2022-09-26 12:10:53;2;6
2022-09-26 12:10:59;2;6
2022-09-26 12:11:17;4;16
2022-09-26 12:51:34;2;6
2022-09-26 13:00:16;3;14
2022-09-26 13:01:35;16;79
2022-09-26 13:05:22;2;8
2022-09-26 13:05:45;4;17
2022-09-26 13:05:52;2;7
2022-09-26 13:07:12;2;8
2022-09-26 13:12:01;2;6
2022-09-26 13:12:12;3;11
2022-09-26 13:12:20;2;7
2022-09-26 13:12:43;10;48
2022-09-26 13:12:50;2;7
2022-09-26 13:14:50;3;11
2022-09-26 13:20:48;2;6
2022-09-26 13:21:00;3;11
2022-09-26 13:21:18;2;6
2022-09-26 13:21:35;4;17
2022-09-26 13:22:58;2;10
2022-09-26 13:23:09;2;6
2022-09-26 13:23:24;3;15
2022-09-26 13:25:54;4;17
2022-09-26 13:26:01;2;7
2022-09-26 13:26:19;2;7
2022-09-26 13:29:37;4;17
2022-09-26 13:31:46;2;8
2022-09-26 13:31:59;3;13
2022-09-26 13:36:31;3;14
2022-09-26 13:41:13;2;6
2022-09-26 13:41:19;2;6
2022-09-26 13:41:28;2;6
2022-09-26 13:41:28;2;6
2022-09-26 13:41:39;3;11
2022-09-26 13:43:44;2;7
2022-09-26 13:43:57;3;11
2022-09-26 13:46:54;2;8
2022-09-26 13:51:35;2;9
2022-09-26 13:57:26;2;9
2022-09-26 13:57:35;2;9
2022-09-26 13:59:22;3;15
2022-09-26 14:00:42;8;40
2022-09-26 14:01:27;9;45
2022-09-26 14:02:26;17;85
2022-09-26 14:02:33;16;79
2022-09-26 14:02:36;2;9
2022-09-26 14:02:49;3;13
2022-09-26 14:02:56;5;23
2022-09-26 14:06:05;3;11
2022-09-26 14:06:12;2;6
2022-09-26 14:06:44;2;6
2022-09-26 14:11:37;3;12
2022-09-26 14:15:42;18;90
2022-09-26 14:15:51;2;9
2022-09-26 14:16:06;3;14
2022-09-26 14:16:12;4;20
2022-09-26 14:16:26;3;14
2022-09-26 14:16:48;4;20
2022-09-26 14:17:03;3;15
2022-09-26 14:17:31;2;9
2022-09-26 14:17:40;2;9
2022-09-26 14:17:59;3;14
2022-09-26 14:18:00;2;9
2022-09-26 14:19:40;2;6
2022-09-26 14:19:48;2;6
2022-09-26 14:21:17;2;6
2022-09-26 14:21:37;3;11
2022-09-26 14:22:23;2;6
2022-09-26 14:22:46;2;10
2022-09-26 14:35:03;2;10
2022-09-26 14:35:23;4;16
2022-09-26 14:38:11;2;8
2022-09-26 14:38:13;2;7
2022-09-26 14:44:25;3;11
2022-09-26 14:44:34;2;6
2022-09-26 14:44:40;3;11
2022-09-26 14:44:52;4;16
2022-09-26 14:46:23;3;11
2022-09-26 14:47:22;4;17
2022-09-26 14:49:15;2;8
2022-09-26 14:49:23;2;8
2022-09-26 14:49:32;2;8
2022-09-26 14:49:40;2;8
2022-09-26 14:52:17;3;12
2022-09-26 14:52:25;2;8
2022-09-26 14:55:33;5;23
2022-09-26 14:55:47;2;8
2022-09-26 14:56:00;3;13
2022-09-26 15:06:42;2;8
2022-09-26 15:09:47;2;7
2022-09-26 15:09:49;2;7
2022-09-26 15:10:04;4;17
2022-09-26 15:10:11;5;22
2022-09-26 15:10:21;2;7
2022-09-26 15:16:35;4;17
2022-09-26 15:18:02;2;9
2022-09-26 15:21:40;2;7
2022-09-26 15:21:43;2;7
2022-09-26 15:25:04;2;7
2022-09-26 15:25:13;2;7
2022-09-26 15:26:46;3;12
2022-09-26 15:26:50;2;6
2022-09-26 15:26:53;2;7
2022-09-26 15:27:05;3;12
2022-09-26 15:27:37;7;32
2022-09-26 15:27:42;2;7
2022-09-26 15:27:50;4;17
2022-09-26 15:27:55;2;5
2022-09-26 15:28:05;6;26
2022-09-26 15:28:11;2;6
2022-09-26 15:28:16;5;21
2022-09-26 15:28:23;2;5
2022-09-26 15:28:29;2;6
2022-09-26 15:29:07;4;17
2022-09-26 15:29:25;4;17
2022-09-26 15:29:33;2;8
2022-09-26 15:33:07;3;11
2022-09-26 15:43:08;9;43
2022-09-26 15:43:21;3;13
2022-09-26 15:49:24;23;118
2022-09-26 15:49:56;9;48
2022-09-26 15:49:59;42;209
2022-09-26 15:50:59;19;95
2022-09-26 15:51:06;14;70
2022-09-26 15:51:09;4;19
2022-09-26 15:51:19;2;10
2022-09-26 15:51:20;2;9
2022-09-26 15:53:48;32;160
2022-09-26 15:53:55;12;59
2022-09-26 15:53:56;20;100
2022-09-26 15:53:57;33;165
2022-09-26 15:54:01;31;155
2022-09-26 15:54:05;2;9
2022-09-26 15:54:06;2;9
2022-09-26 15:54:20;36;180
2022-09-26 15:54:33;2;10
2022-09-26 15:54:49;2;10
2022-09-26 15:55:18;7;36
2022-09-26 15:57:00;2;8
2022-09-26 15:57:18;3;14
2022-09-26 15:57:22;3;14
2022-09-26 16:05:44;54;270
2022-09-26 16:05:49;53;265
2022-09-26 16:05:52;70;350
2022-09-26 16:06:09;4;20
2022-09-26 16:06:12;4;20
2022-09-26 16:07:35;16;80
2022-09-26 16:07:36;14;70
2022-09-26 16:08:01;5;25
2022-09-26 16:09:36;2;10
2022-09-26 16:09:53;2;9
2022-09-26 16:09:55;4;19
2022-09-26 16:10:07;3;13
2022-09-26 16:10:08;26;128
2022-09-26 16:10:08;2;8
2022-09-26 16:11:51;5;22
2022-09-26 16:13:35;2;7
2022-09-26 16:13:58;6;25
2022-09-26 16:14:04;2;6
2022-09-26 16:14:35;2;7
2022-09-26 16:14:57;5;21
2022-09-26 16:22:36;2;6
2022-09-26 16:24:50;3;11
2022-09-26 16:27:12;2;7
2022-09-26 16:32:27;6;25
2022-09-26 16:32:42;4;16
2022-09-26 16:32:48;2;6
2022-09-26 16:32:56;2;6
2022-09-26 16:37:52;2;6
2022-09-26 16:42:43;2;6
2022-09-26 16:43:04;5;21
2022-09-26 16:44:33;3;11
2022-09-26 16:44:58;6;25
2022-09-26 16:45:08;2;7
2022-09-26 16:47:39;2;6
2022-09-26 16:48:02;5;21
2022-09-26 16:49:05;2;6
2022-09-26 16:49:12;2;6
2022-09-26 16:52:08;2;6
2022-09-26 16:57:03;4;15
2022-09-26 16:57:14;3;11
2022-09-26 16:58:22;3;10
2022-09-26 16:58:38;4;16
2022-09-26 17:00:18;4;15
2022-09-26 17:00:20;4;16
2022-09-26 17:00:34;4;16
2022-09-26 17:06:56;2;9
2022-09-26 17:07:23;5;24
2022-09-26 17:07:32;2;9
2022-09-26 17:11:24;2;9
2022-09-26 17:16:28;3;12
2022-09-26 17:21:44;6;30
2022-09-26 17:23:39;23;115
2022-09-26 17:27:39;4;17
2022-09-26 17:27:51;3;12
2022-09-26 17:29:11;2;8
2022-09-26 17:29:19;2;8
2022-09-26 17:31:19;2;7
2022-09-26 17:41:15;3;12
2022-09-26 17:41:23;2;7
2022-09-26 17:43:21;2;6
2022-09-26 17:43:44;5;21
2022-09-26 17:43:51;2;7
2022-09-26 17:44:54;3;12
2022-09-26 17:48:48;2;6
2022-09-26 17:51:48;2;6
2022-09-26 17:54:47;2;6
2022-09-26 17:54:57;2;6
2022-09-26 18:00:11;4;18
2022-09-26 18:00:14;2;8
2022-09-26 18:00:39;6;28
2022-09-26 18:04:57;9;43
2022-09-26 18:06:33;3;13
2022-09-26 18:07:19;4;17
2022-09-26 18:07:37;2;8
2022-09-26 18:07:40;5;21
2022-09-26 18:07:48;2;7
2022-09-26 18:07:49;2;6
2022-09-26 18:10:56;5;21
2022-09-26 18:11:02;2;6
2022-09-26 18:11:33;4;16
2022-09-26 18:11:39;3;11
2022-09-26 18:11:58;2;6
2022-09-26 18:15:36;2;6
2022-09-26 18:15:43;2;7
2022-09-26 18:15:54;2;7
2022-09-26 18:18:44;3;10
2022-09-26 18:18:50;2;6
2022-09-26 18:22:48;2;6
2022-09-26 18:22:48;2;5
2022-09-26 18:23:03;3;11
2022-09-26 18:26:59;2;7
2022-09-26 18:27:19;2;7
2022-09-26 18:30:32;2;6
2022-09-26 18:30:48;4;16
2022-09-26 18:30:56;2;7
2022-09-26 18:31:02;2;6
2022-09-26 18:37:32;4;16
2022-09-26 18:42:24;4;16
2022-09-26 18:42:31;2;7
2022-09-26 18:44:21;3;11
2022-09-26 18:44:29;2;5
2022-09-26 18:44:31;2;6
2022-09-26 18:44:35;2;6
2022-09-26 18:44:49;3;11
2022-09-26 18:56:09;2;7
2022-09-26 18:56:25;3;12
2022-09-26 19:00:11;2;7
2022-09-26 19:03:10;4;17
2022-09-26 19:03:32;5;22
2022-09-26 19:04:59;2;6
2022-09-26 19:05:09;2;10
2022-09-26 19:07:22;3;12
2022-09-26 19:11:39;5;22
2022-09-26 19:11:52;3;13
2022-09-26 19:16:44;3;12
2022-09-26 19:16:46;3;12
2022-09-26 19:16:56;2;6
2022-09-26 19:27:39;2;5
2022-09-26 19:27:45;2;6
2022-09-26 19:27:55;5;21
2022-09-26 19:30:01;4;16
2022-09-26 19:30:07;2;6
2022-09-26 19:30:20;2;7
2022-09-26 19:30:26;2;6
2022-09-26 19:33:23;5;21
2022-09-27 04:21:20;2;10
2022-09-27 07:00:09;2;7
2022-09-27 07:09:33;2;7
2022-09-27 07:14:01;3;13
2022-09-27 07:14:34;2;7
2022-09-27 07:14:41;2;7
2022-09-27 07:14:56;3;12
2022-09-27 07:15:04;2;7
2022-09-27 07:31:40;2;8
2022-09-27 07:35:35;2;6
2022-09-27 07:36:45;3;12
2022-09-27 07:48:10;4;18
2022-09-27 07:48:20;7;32
2022-09-27 07:48:27;2;7
2022-09-27 07:58:16;2;9
2022-09-27 08:28:24;2;10
2022-09-27 08:28:50;5;24
2022-09-27 08:31:25;2;9
2022-09-27 08:41:25;2;6
2022-09-27 08:41:27;5;22
2022-09-27 08:41:38;3;11
2022-09-27 08:42:00;2;7
2022-09-27 08:42:11;3;11
2022-09-27 08:42:34;2;6
2022-09-27 08:42:41;2;6
2022-09-27 08:43:13;7;32
2022-09-27 08:43:39;2;7
2022-09-27 08:51:37;2;10
2022-09-27 08:55:41;2;9
2022-09-27 08:57:37;5;22
2022-09-27 08:57:44;2;7
2022-09-27 08:58:22;8;37
2022-09-27 08:58:34;2;8
2022-09-27 08:58:52;4;18
2022-09-27 09:00:24;5;21
2022-09-27 09:06:43;2;7
2022-09-27 09:06:54;3;11
2022-09-27 09:07:35;2;10
2022-09-27 09:07:58;4;18
2022-09-27 09:08:06;2;8
2022-09-27 09:09:35;3;15
2022-09-27 09:09:57;4;17
2022-09-27 09:16:55;2;9
2022-09-27 09:17:09;2;7
2022-09-27 09:17:44;7;35
2022-09-27 09:19:13;3;11
2022-09-27 09:19:29;4;16
2022-09-27 10:51:21;2;6
2022-09-27 10:51:38;2;7
2022-09-27 10:54:42;3;12
2022-09-27 10:54:50;2;7
2022-09-27 11:39:23;2;8
2022-09-27 11:39:36;3;13
2022-09-27 11:39:45;2;8
2022-09-27 11:45:56;3;12
2022-09-27 11:46:04;2;7
2022-09-27 11:46:44;5;22
2022-09-27 11:46:50;2;6
2022-09-27 11:48:15;2;6
2022-09-27 11:48:21;2;6
2022-09-27 11:51:23;5;25
2022-09-27 11:51:29;2;6
2022-09-27 11:51:39;2;10
2022-09-27 13:42:25;2;6
2022-09-27 13:42:41;4;16
2022-09-27 13:46:56;3;11
2022-09-27 13:47:06;2;7
2022-09-27 13:47:07;5;22
2022-09-27 13:52:36;2;9
2022-09-27 14:00:11;2;7
2022-09-27 14:01:19;2;6
2022-09-27 14:09:26;5;20
2022-09-27 14:09:32;2;6
2022-09-27 14:09:40;2;6
2022-09-27 14:11:22;2;6
2022-09-27 14:16:24;2;8
2022-09-27 14:16:31;2;7
2022-09-27 14:20:49;4;16
2022-09-27 14:21:04;3;11
2022-09-27 14:21:12;6;26
2022-09-27 14:21:23;3;11
2022-09-27 14:21:30;6;26
2022-09-27 14:22:12;6;26
2022-09-27 14:23:13;2;6
2022-09-27 14:23:19;2;6
2022-09-27 14:26:20;2;6
2022-09-27 14:30:47;3;11
2022-09-27 14:30:59;3;11
2022-09-27 14:31:20;5;21
2022-09-27 14:31:41;2;5
2022-09-27 14:31:47;2;6
2022-09-27 14:32:28;3;11
2022-09-27 14:32:39;3;11
2022-09-27 14:32:57;4;16
2022-09-27 14:33:03;2;6
2022-09-27 14:36:13;2;6
2022-09-27 14:36:19;2;6
2022-09-27 14:36:39;6;26
2022-09-27 14:36:46;2;5
2022-09-27 14:36:51;3;11
2022-09-27 14:36:51;2;5
2022-09-27 14:37:06;4;15
2022-09-27 14:40:02;3;13
2022-09-27 14:44:48;2;8
2022-09-27 14:46:48;7;32
2022-09-27 14:51:18;2;6
2022-09-27 14:55:42;3;12
2022-09-27 14:56:46;2;6
2022-09-27 14:56:52;2;6
2022-09-27 14:57:13;5;21
2022-09-27 14:57:18;3;11
2022-09-27 14:57:24;2;6
2022-09-27 15:00:03;2;6
2022-09-27 15:00:12;2;7
2022-09-27 15:00:23;5;21
2022-09-27 15:00:29;2;6
2022-09-27 15:00:39;2;6
2022-09-27 15:00:44;7;31
2022-09-27 15:00:49;3;11
2022-09-27 15:00:51;2;6
2022-09-27 15:00:57;2;6
2022-09-27 15:01:03;3;12
2022-09-27 15:02:50;2;6
2022-09-27 15:04:44;2;6
2022-09-27 15:05:09;4;18
2022-09-27 15:06:50;3;12
2022-09-27 15:07:02;3;12
2022-09-27 15:07:36;4;18
2022-09-27 15:10:02;6;28
2022-09-27 15:10:11;2;9
2022-09-27 15:14:11;2;10
2022-09-27 15:14:34;2;9
2022-09-27 15:18:03;2;7
2022-09-27 15:21:39;2;7
2022-09-27 15:21:45;3;11
2022-09-27 15:22:23;3;11
2022-09-27 15:22:33;3;12
2022-09-27 15:23:25;2;7
2022-09-27 15:23:32;2;7
2022-09-27 15:24:37;6;28
2022-09-27 15:31:48;3;11
2022-09-27 15:32:08;2;7
